(-6.63989e-06,-8.47577e-06)
(2.37879e-06,0.000241586)
(0.000361347,1.42781e-05)
(-9.68305e-06,7.67275e-06)
(3.53026e-05,4.50634e-05)
(-5.25277e-06,4.16224e-06)
(3.83806e-06,5.12107e-06)
(4.46619e-05,-4.74229e-06)
(-2.07601e-05,-0.000197326)
(9.79533e-07,2.95466e-07)
(8.3559e-07,-2.76861e-06)
(1.85384e-06,-1.47556e-06)
(-6.68051e-06,-8.49283e-06)
(2.49843e-06,0.000245474)
(0.000362968,1.47197e-05)
(-9.85638e-06,7.84514e-06)
(3.55185e-05,4.51541e-05)
(-5.34267e-06,4.25247e-06)
(3.86956e-06,5.14875e-06)
(4.56094e-05,-5.03427e-06)
(-2.16418e-05,-0.000197891)
(1.00639e-06,2.97291e-07)
(8.23863e-07,-2.78728e-06)
(1.88659e-06,-1.5083e-06)
(-6.72112e-06,-8.50996e-06)
(2.62229e-06,0.000249366)
(0.000364589,1.5168e-05)
(-1.00305e-05,8.01923e-06)
(3.57344e-05,4.52452e-05)
(-5.43286e-06,4.3435e-06)
(3.9011e-06,5.17661e-06)
(4.65645e-05,-5.33347e-06)
(-2.25209e-05,-0.000198454)
(1.03364e-06,2.98979e-07)
(8.12123e-07,-2.80591e-06)
(1.91947e-06,-1.54136e-06)
(-6.7617e-06,-8.52718e-06)
(2.75042e-06,0.000253264)
(0.000366211,1.56228e-05)
(-1.02053e-05,8.19502e-06)
(3.59502e-05,4.53368e-05)
(-5.52333e-06,4.43531e-06)
(3.93269e-06,5.20467e-06)
(4.75271e-05,-5.6399e-06)
(-2.33975e-05,-0.000199016)
(1.06128e-06,3.00528e-07)
(8.00369e-07,-2.82449e-06)
(1.9525e-06,-1.57474e-06)
(-6.80226e-06,-8.54448e-06)
(2.88291e-06,0.000257165)
(0.000367833,1.6084e-05)
(-1.03809e-05,8.37249e-06)
(3.61658e-05,4.54287e-05)
(-5.61407e-06,4.5279e-06)
(3.96431e-06,5.23291e-06)
(4.84973e-05,-5.95358e-06)
(-2.42715e-05,-0.000199576)
(1.08931e-06,3.01934e-07)
(7.88603e-07,-2.84304e-06)
(1.98565e-06,-1.60844e-06)
(-6.84281e-06,-8.56185e-06)
(3.01983e-06,0.000261071)
(0.000369456,1.65517e-05)
(-1.05572e-05,8.55163e-06)
(3.63814e-05,4.55211e-05)
(-5.70506e-06,4.62126e-06)
(3.99597e-06,5.26135e-06)
(4.94749e-05,-6.27453e-06)
(-2.51431e-05,-0.000200134)
(1.11773e-06,3.03196e-07)
(7.76823e-07,-2.86155e-06)
(2.01894e-06,-1.64244e-06)
(-6.88334e-06,-8.5793e-06)
(3.16125e-06,0.000264979)
(0.000371079,1.70256e-05)
(-1.07342e-05,8.73244e-06)
(3.65969e-05,4.56139e-05)
(-5.79631e-06,4.71539e-06)
(4.02767e-06,5.28997e-06)
(5.04597e-05,-6.60276e-06)
(-2.60123e-05,-0.000200692)
(1.14654e-06,3.04309e-07)
(7.65028e-07,-2.88002e-06)
(2.09262e-06,-1.71835e-06)
(-6.97245e-06,-8.61798e-06)
(3.48857e-06,0.000273588)
(0.000374649,1.80901e-05)
(-1.11259e-05,9.136e-06)
(3.70707e-05,4.58195e-05)
(-5.99789e-06,4.92514e-06)
(4.09755e-06,5.35362e-06)
(5.26519e-05,-7.35055e-06)
(-2.79164e-05,-0.000201912)
(1.21129e-06,3.06225e-07)
(7.3903e-07,-2.92054e-06)
(2.16012e-06,-1.78864e-06)
(-7.0534e-06,-8.65347e-06)
(3.80597e-06,0.000281424)
(0.000377893,1.90835e-05)
(-1.14848e-05,9.50971e-06)
(3.75011e-05,4.60082e-05)
(-6.18209e-06,5.11893e-06)
(4.16123e-06,5.41228e-06)
(5.46743e-05,-8.0611e-06)
(-2.96379e-05,-0.000203016)
(1.27179e-06,3.0731e-07)
(7.15334e-07,-2.95724e-06)
(2.22808e-06,-1.86013e-06)
(-7.13429e-06,-8.68928e-06)
(4.14284e-06,0.000289264)
(0.000381136,2.01005e-05)
(-1.18461e-05,9.88985e-06)
(3.79312e-05,4.61986e-05)
(-6.36711e-06,5.31565e-06)
(4.22505e-06,5.4717e-06)
(5.67244e-05,-8.80098e-06)
(-3.13507e-05,-0.000204116)
(1.33384e-06,3.07748e-07)
(6.91577e-07,-2.99382e-06)
(2.29647e-06,-1.93282e-06)
(-7.21514e-06,-8.7254e-06)
(4.49972e-06,0.000297108)
(0.000384377,2.11406e-05)
(-1.22097e-05,1.02763e-05)
(3.8361e-05,4.63907e-05)
(-6.55288e-06,5.51523e-06)
(4.289e-06,5.53188e-06)
(5.88013e-05,-9.57025e-06)
(-3.30553e-05,-0.00020521)
(1.39743e-06,3.0752e-07)
(6.67757e-07,-3.0303e-06)
(2.37219e-06,-2.01414e-06)
(-7.30402e-06,-8.7655e-06)
(4.916e-06,0.000305736)
(0.000387938,2.23107e-05)
(-1.26123e-05,1.07087e-05)
(3.88336e-05,4.66038e-05)
(-6.75804e-06,5.73801e-06)
(4.35949e-06,5.59896e-06)
(6.11163e-05,-1.04504e-05)
(-3.49212e-05,-0.00020641)
(1.46916e-06,3.06474e-07)
(6.4148e-07,-3.07031e-06)
(2.43797e-06,-2.0855e-06)
(-7.38075e-06,-8.80043e-06)
(5.29603e-06,0.000313185)
(0.000391009,2.33423e-05)
(-1.2962e-05,1.1088e-05)
(3.92415e-05,4.67896e-05)
(-6.93585e-06,5.93309e-06)
(4.42048e-06,5.65764e-06)
(6.31405e-05,-1.12393e-05)
(-3.65252e-05,-0.000207442)
(1.5326e-06,3.04883e-07)
(6.18721e-07,-3.10478e-06)
(2.51106e-06,-2.16556e-06)
(-7.46551e-06,-8.83936e-06)
(5.73871e-06,0.000321412)
(0.000394399,2.45047e-05)
(-1.33507e-05,1.15137e-05)
(3.96922e-05,4.69966e-05)
(-7.13297e-06,6.15154e-06)
(4.48802e-06,5.7233e-06)
(6.54041e-05,-1.21421e-05)
(-3.82903e-05,-0.000208579)
(1.60432e-06,3.02362e-07)
(5.93494e-07,-3.1428e-06)
(2.58103e-06,-2.24297e-06)
(-7.5462e-06,-8.87677e-06)
(6.1829e-06,0.00032924)
(0.000397622,2.56325e-05)
(-1.37227e-05,1.19253e-05)
(4.01212e-05,4.71954e-05)
(-7.32124e-06,6.36231e-06)
(4.55244e-06,5.78661e-06)
(6.75848e-05,-1.30321e-05)
(-3.99642e-05,-0.000209659)
(1.67418e-06,2.99199e-07)
(5.69394e-07,-3.17893e-06)
(2.65134e-06,-2.32149e-06)
(-7.62687e-06,-8.91448e-06)
(6.6496e-06,0.000337059)
(0.000400839,2.67801e-05)
(-1.40965e-05,1.23428e-05)
(4.055e-05,4.73959e-05)
(-7.50997e-06,6.57567e-06)
(4.61697e-06,5.85068e-06)
(6.97893e-05,-1.39516e-05)
(-4.16314e-05,-0.000210736)
(1.74556e-06,2.95273e-07)
(5.45222e-07,-3.215e-06)
